Input,Case1_LNoise,Case1_HPF(1),Case1_LPF(2),Case1_Kal(3),Case1_HPF_Kal(13),Case1_LPF_Kal(23),Case1_EKF(4),Case1_Label
0.278754653,0.427387664,0.23760573,3.85E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.282308441,0.430624505,0.233383007,3.86E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.28578082,0.433779789,0.229087491,3.86E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.28917079,0.436852515,0.224720418,3.86E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.292477372,0.439841707,0.220283046,3.86E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.295699614,0.44274641,0.21577665,3.87E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.298836586,0.445565697,0.211202528,3.87E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.301887384,0.448298663,0.206561997,3.87E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.304851127,0.450944428,0.201856391,3.87E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.307726961,0.453502138,0.197087065,3.88E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.310514058,0.455970964,0.192255393,3.88E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.313211612,0.458350103,0.187362764,3.88E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.315818847,0.460638777,0.182410586,3.88E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.31833501,0.462836234,0.177400286,3.89E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.320759377,0.46494175,0.172333306,3.89E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.323091246,0.466954626,0.167211104,3.89E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.325329948,0.468874189,0.162035155,3.90E-06,0.275577443,0.489446975,10.93754901,0.177693853,1
0.327474835,0.470699794,0.156806948,3.90E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.329525289,0.472430823,0.151527989,3.90E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.331480719,0.474066685,0.146199797,3.90E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.333340561,0.475606817,0.140823907,3.91E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.335104279,0.477050683,0.135401866,3.91E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.336771364,0.478397773,0.129935235,3.91E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.338341336,0.479647608,0.124425589,3.91E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.339813741,0.480799736,0.118874512,3.92E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.341188156,0.481853732,0.113283604,3.92E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.342464183,0.4828092,0.107654475,3.92E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.343641455,0.483665772,0.101988744,3.93E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.344719633,0.48442311,0.096288044,3.93E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.345698404,0.485080902,0.090554016,3.93E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.346577488,0.485638868,0.08478831,3.93E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.347356631,0.486096753,0.078992587,3.94E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.348035608,0.486454333,0.073168516,3.94E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.348614223,0.486711413,0.067317774,3.94E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.349092309,0.486867826,0.061442045,3.95E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.349469728,0.486923435,0.055543022,3.95E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.349746373,0.486878131,0.049622402,3.95E-06,0.216192196,0.351969113,11.0603354,0.20556602,1
0.349922162,0.486731835,0.043681892,3.95E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.349997046,0.486484496,0.037723201,3.96E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.349971002,0.486136093,0.031748045,3.96E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.349844038,0.485686635,0.025758145,3.96E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.349616191,0.485136157,0.019755226,3.97E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.349287526,0.484484726,0.013741016,3.97E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.348858138,0.483732437,0.007717248,3.97E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.348328152,0.482879414,0.001685656,3.97E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.347697719,0.481925811,-0.004352024,3.98E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.346967022,0.480871808,-0.010394051,3.98E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.346136272,0.479717619,-0.016438688,3.98E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.345205707,0.478463481,-0.022484192,3.99E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.344175596,0.477109665,-0.028528823,3.99E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.343046237,0.475656467,-0.03457084,3.99E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.341817955,0.474104214,-0.040608504,3.99E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.340491104,0.472453259,-0.046640075,4.00E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.339066067,0.470703986,-0.052663816,4.00E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.337543254,0.468856806,-0.058677994,4.00E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.335923105,0.466912159,-0.064680875,4.01E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.334206088,0.464870512,-0.070670732,4.01E-06,0.129937044,0.074462489,11.20315905,0.232311897,1
0.332392696,0.46273236,-0.076645839,4.01E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.330483454,0.460498227,-0.082604475,4.01E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.328478911,0.458168664,-0.088544925,4.02E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.326379646,0.455744249,-0.094465478,4.02E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.324186264,0.453225587,-0.100364429,4.02E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.321899398,0.450613312,-0.106240079,4.02E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.319519707,0.447908083,-0.112090737,4.03E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.317047876,0.445110587,-0.117914716,4.03E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.31448462,0.442221537,-0.123710341,4.03E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.311830677,0.439241673,-0.129475942,4.04E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.309086813,0.436171759,-0.135209858,4.04E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.306253818,0.433012589,-0.14091044,4.04E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.30333251,0.429764978,-0.146576044,4.04E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.300323731,0.42642977,-0.15220504,4.05E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.297228349,0.423007832,-0.157795806,4.05E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.294047256,0.419500058,-0.163346734,4.05E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.29078137,0.415907365,-0.168856223,4.05E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.287431632,0.412230696,-0.174322687,4.06E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.283999009,0.408471016,-0.179744554,4.06E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.280484489,0.404629315,-0.18512026,4.06E-06,0.026645603,-0.010349015,11.35533232,0.254230625,1
0.276889088,0.400706608,-0.190448259,4.06E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.27321384,0.396703932,-0.195727016,4.06E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.269459808,0.392622347,-0.200955011,4.07E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.265628072,0.388462935,-0.206130739,4.07E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.261719737,0.384226803,-0.211252709,4.07E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.257735932,0.379915076,-0.216319447,4.07E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.253677804,0.375528906,-0.221329493,4.08E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.249546524,0.371069461,-0.226281405,4.08E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.245343283,0.366537933,-0.231173758,4.08E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.241069294,0.361935536,-0.236005142,4.08E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.236725788,0.357263501,-0.240774168,4.08E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.232314018,0.352523083,-0.24547946,4.09E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.227835257,0.347715552,-0.250119666,4.09E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.223290796,0.342842202,-0.254693448,4.09E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.218681945,0.337904342,-0.259199491,4.09E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.214010033,0.332903303,-0.263636496,4.09E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.209276409,0.327840431,-0.268003188,4.10E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.204482436,0.322717093,-0.272298307,4.10E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.199629497,0.31753467,-0.276520619,4.10E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.194718992,0.312294563,-0.280668907,4.10E-06,-0.081901328,-0.09515755,11.50485384,0.268164142,1
0.189752336,0.306998188,-0.284741977,4.10E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.184730962,0.301646978,-0.288738657,4.11E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.179656318,0.296242381,-0.292657797,4.11E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.174529867,0.29078586,-0.296498269,4.11E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.169353087,0.285278894,-0.300258966,4.11E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.164127472,0.279722976,-0.303938807,4.11E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.158854528,0.274119615,-0.307536733,4.11E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.153535775,0.268470329,-0.311051708,4.12E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.148172748,0.262776654,-0.314482721,4.12E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.142766993,0.257040137,-0.317828784,4.12E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.137320069,0.251262336,-0.321088934,4.12E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.131833546,0.245444822,-0.324262234,4.12E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.126309007,0.239589179,-0.32734777,4.12E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.120748044,0.233696999,-0.330344655,4.13E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.115152262,0.227769886,-0.333252026,4.13E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.109523274,0.221809454,-0.336069047,4.13E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.103862703,0.215817328,-0.338794908,4.13E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.098172181,0.209795139,-0.341428825,4.13E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.09245335,0.203744529,-0.34397004,4.13E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.086707858,0.197667147,-0.346417822,4.13E-06,-0.183321653,-0.226160305,11.63977746,0.271858227,1
0.080937363,0.191564651,-0.348771467,4.13E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.075143528,0.185438704,-0.351030299,4.13E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.069328025,0.179290978,-0.353193669,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.063492529,0.17312315,-0.355260954,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.057638724,0.166936904,-0.357231561,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.051768298,0.160733927,-0.359104922,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.045882944,0.154515913,-0.3608805,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.039984359,0.148284559,-0.362557785,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.034074244,0.142041567,-0.364136295,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.028154303,0.135788641,-0.365615576,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.022226243,0.129527488,-0.366995205,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.016291774,0.123259819,-0.368274784,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.010352607,0.116987345,-0.369453948,4.14E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
0.004410454,0.110711779,-0.370532357,4.15E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
-0.00153297,0.104434835,-0.371509704,4.15E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
-0.007475953,0.098158227,-0.372385707,4.15E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
-0.013416779,0.091883669,-0.373160117,4.15E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
-0.019353737,0.085612875,-0.373832711,4.15E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
-0.025285113,0.079347557,-0.374403299,4.15E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
-0.031209198,0.073089425,-0.374871716,4.15E-06,-0.26604656,-0.257021083,11.74957499,0.264220307,1
-0.037124284,0.066840189,-0.37523783,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.043028664,0.060601554,-0.375501537,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.048920636,0.054375224,-0.375662763,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.054798501,0.048162898,-0.375721464,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.060660564,0.04196627,-0.375677624,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.066505135,0.035787033,-0.375531257,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.072330527,0.029626871,-0.375282409,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.078135062,0.023487464,-0.374931151,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.083917066,0.017370488,-0.374477589,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.08967487,0.011277609,-0.373921853,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.095406816,0.005210489,-0.373264106,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.101111249,-0.00082922,-0.372504541,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.106786525,-0.006839872,-0.371643376,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.112431007,-0.012819831,-0.370680864,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.118043068,-0.018767468,-0.369617282,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.12362109,-0.024681164,-0.36845294,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.129163463,-0.030559311,-0.367188174,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.13466859,-0.03640031,-0.365823352,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.140134883,-0.042202574,-0.364358869,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.145560766,-0.047964526,-0.362795149,4.15E-06,-0.320642195,-0.33332119,11.82633699,0.245444539,1
-0.150944674,-0.0536846,-0.361132645,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.156285054,-0.059361244,-0.359371837,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.161580368,-0.064992917,-0.357513235,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.166829086,-0.070578093,-0.355557378,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.172029697,-0.076115258,-0.35350483,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.177180701,-0.08160291,-0.351356185,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.182280611,-0.087039565,-0.349112065,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.187327958,-0.092423752,-0.346773118,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.192321285,-0.097754014,-0.344340021,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.197259154,-0.103028913,-0.341813477,4.15E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.20214014,-0.108247022,-0.339194216,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.206962835,-0.113406935,-0.336482996,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.211725849,-0.11850726,-0.333680599,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.216427809,-0.123546624,-0.330787835,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.221067358,-0.12852367,-0.327805541,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.225643158,-0.133437061,-0.324734578,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.230153891,-0.138285475,-0.321575834,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.234598255,-0.143067613,-0.31833022,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.238974969,-0.147782192,-0.314998674,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.24328277,-0.15242795,-0.311582159,4.14E-06,-0.34088742,-0.380317657,11.86567461,0.216989903,1
-0.247520417,-0.157003645,-0.308081662,4.14E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.251686687,-0.161508053,-0.304498193,4.14E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.25578038,-0.165939973,-0.300832788,4.14E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.259800313,-0.170298225,-0.297086506,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.263745329,-0.174581649,-0.293260427,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.26761429,-0.178789106,-0.289355657,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.27140608,-0.182919481,-0.285373324,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.275119605,-0.18697168,-0.281314578,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.278753795,-0.190944633,-0.27718059,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.282307602,-0.194837289,-0.272972555,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.285780001,-0.198648626,-0.268691687,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.28916999,-0.20237764,-0.264339222,4.13E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.292476593,-0.206023353,-0.259916417,4.12E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.295698855,-0.209584813,-0.25542455,4.12E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.298835847,-0.21306109,-0.250864916,4.12E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.301886666,-0.216451277,-0.246238833,4.12E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.30485043,-0.219754497,-0.241547635,4.12E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.307726285,-0.222969893,-0.236792677,4.12E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.310513403,-0.226096635,-0.231975333,4.12E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.313210979,-0.22913392,-0.227096992,4.12E-06,-0.324484541,-0.165072843,11.86721917,0.181413796,1
-0.315818236,-0.23208097,-0.222159062,4.11E-06,-0.273321802,-0.333575842,11.83466264,0.142080138,1
-0.318334421,-0.234937033,-0.21716297,4.11E-06,-0.273321802,-0.333575842,11.83466264,0.142080138,1
-0.320758809,-0.237701381,-0.212110158,4.11E-06,-0.273321802,-0.333575842,11.83466264,0.142080138,1
-0.323090701,-0.240373317,-0.207002083,4.11E-06,-0.273321802,-0.333575842,11.83466264,0.142080138,1
