Input,Case3_HNoise,Case3_HPF(1),Case3_LPF(2),Case3_Kal(3),Case3_HPF_Kal(13),Case3_LPF_Kal(23),Case3_EKF(4),Case3_Label
0.103843735,-0.123644846,-0.416903553,0.327219399,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.098153116,-0.213324598,-0.923216386,0.32430685,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.092434193,-0.225592169,-0.89957208,0.320461749,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.086688615,-0.154228594,-0.366448986,0.317170867,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.080918039,-0.069869306,0.187353677,0.315326251,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.075124129,-0.055060794,0.254115181,0.31440569,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.069308555,-0.128366305,-0.226011033,0.312953477,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.063472996,-0.227297451,-0.809975144,0.309919443,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.057619133,-0.265764333,-0.959169386,0.305625162,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.051748654,-0.21322479,-0.534622033,0.301469014,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.045863253,-0.122763333,0.075232113,0.298641251,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.039964627,-0.082284108,0.311676343,0.297030448,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.034054476,-0.13369087,-0.040606963,0.295326725,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.028134505,-0.234359507,-0.655574907,0.292226852,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.022206421,-0.296325117,-0.965587032,0.287633258,-0.028430089,-0.583449381,0.31445958,0.283097197,23234
0.016271933,-0.267155209,-0.683291985,0.282744589,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
0.010332753,-0.178154585,-0.065817697,0.278954549,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
0.004390593,-0.115582555,0.321630152,0.276571432,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.001552833,-0.141345249,0.125414914,0.274535589,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.007495811,-0.236078141,-0.471399874,0.271394608,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.013436627,-0.316948462,-0.917359025,0.266639607,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.019373569,-0.313810033,-0.799621853,0.261174083,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.025304924,-0.23369413,-0.22352681,0.256484237,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.031228982,-0.15434376,0.284255363,0.253273591,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.037144034,-0.152735927,0.259939423,0.250817211,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.294035713,-0.234308164,-0.270973245,0.24762927,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.290769525,-0.327958153,-0.81714139,0.242830191,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.287419489,-0.351413743,-0.873121707,0.236956422,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.28398657,-0.286872481,-0.384072029,0.231468348,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.280471759,-0.197368023,0.203826063,0.227408755,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.27687607,-0.168816213,0.353583533,0.224445254,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.273200539,-0.23102341,-0.068891882,0.221177045,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.269446226,-0.330281629,-0.671512897,0.216424002,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.265614214,-0.378746415,-0.896496985,0.210312876,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.261705607,-0.335199641,-0.533190128,0.20416199,-0.147792649,-0.633370683,0.298602084,0.154515125,23234
-0.257721533,-0.242944304,0.088257745,0.199270414,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.253663142,-0.189991006,0.40042997,0.195724866,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.249531602,-0.228140491,0.120322271,0.192321253,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.245328106,-0.325357383,-0.490465566,0.187672998,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.241053865,-0.395222487,-0.866244504,0.181487153,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.236710112,-0.376385343,-0.65732934,0.174835051,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.2322981,-0.288968723,-0.051538875,0.169168661,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.227819102,-0.216067044,0.398482593,0.164986995,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.223274407,-0.227348953,0.283362649,0.16137868,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.218665328,-0.315003536,-0.286625395,0.156861242,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.213993194,-0.400920894,-0.782948549,0.150745467,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.20925935,-0.408505313,-0.744746237,0.143770461,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.204465164,-0.333096317,-0.202544691,0.137425526,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.199612016,-0.24625282,0.349807398,0.132582321,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.194701307,-0.22996155,0.409179747,0.128694897,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.189734453,-0.301258212,-0.074265208,0.124303078,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.184712886,-0.396564343,-0.65125326,0.118376395,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.179638054,-0.430140492,-0.786460444,0.111262951,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.17451142,-0.372914131,-0.350688822,0.104370855,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.169334463,-0.279208286,0.260348122,0.098875086,-0.195368477,-0.272556469,0.248936249,0.047376654,23234
-0.164108675,-0.236796703,0.489841208,0.094638714,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.158835564,-0.286204604,0.131811923,0.090340292,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.15351665,-0.383449544,-0.479513338,0.084690286,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.148153468,-0.44047825,-0.776990929,0.077618186,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.142747562,-0.406122005,-0.481990678,0.070338843,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.137300493,-0.313140566,0.139431337,0.064237072,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.131813832,-0.248102657,0.521142032,0.059595985,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.126289159,-0.27179477,0.317429965,0.055338239,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.120728069,-0.363334059,-0.279150671,0.050018078,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.115132165,-0.439367675,-0.714815,0.043152103,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.109503061,-0.430706756,-0.583696248,0.035665255,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.10384238,-0.34593814,-0.000999323,0.029041982,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.098151754,-0.263529489,0.502916513,0.023963003,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.092432824,-0.259686328,0.470145946,0.019681015,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.08668724,-0.338288907,-0.063767903,0.014709325,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.080916658,-0.427324622,-0.602513225,0.00819027,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.075122743,-0.445095994,-0.645317879,0.000685316,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.069307165,-0.375332909,-0.147358557,-0.006339587,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.063471601,-0.282151267,0.439027291,-0.011860222,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.057617733,-0.251105124,0.580216845,-0.016234204,-0.21608259,0.10864237,0.171787482,-0.047231118,23234
-0.051747251,-0.310528723,0.151910689,-0.020870618,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
-0.045861847,-0.405486181,-0.446588472,-0.02693295,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
-0.039963217,-0.448279373,-0.659494462,-0.034267817,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
-0.034053064,-0.399077301,-0.285526483,-0.041544426,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
-0.028133091,-0.302536664,0.337032657,-0.047476535,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
-0.022205005,-0.246744869,0.641350596,-0.052003461,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
-0.016270516,-0.282233064,0.35318688,-0.056344318,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
-0.010331335,-0.375518255,-0.256973229,-0.061875614,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
-0.004389174,-0.439887665,-0.622603254,-0.068864152,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.001554251,-0.415122331,-0.401998936,-0.076220186,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.007497229,-0.322862442,0.20755885,-0.082497792,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.013438045,-0.246711776,0.651181621,-0.087222708,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.019374985,-0.255373119,0.526533605,-0.091326845,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.025306339,-0.339483625,-0.046264205,-0.096289966,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.031230395,-0.42022337,-0.535074323,-0.102777687,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.037145445,-0.421782461,-0.484989117,-0.110028004,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.043049784,-0.341060756,0.063427633,-0.116550376,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.048941708,-0.250518598,0.611433302,-0.121494629,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.05481952,-0.23155762,0.660646514,-0.125431117,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.060681523,-0.299680988,0.171255107,-0.129824868,-0.263305656,0.130276529,0.075458432,-0.160894344,23234
0.066526028,-0.390240418,-0.401382315,-0.135687176,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.072351349,-0.417874093,-0.525392543,-0.142644367,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.078155806,-0.354988527,-0.081391096,-0.149279904,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.083937726,-0.257128524,0.527754691,-0.154435312,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.089695441,-0.211910192,0.747318496,-0.158273848,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.095427291,-0.25846778,0.380726296,-0.162128987,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.101131622,-0.351474531,-0.229715908,-0.167277033,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.106806791,-0.402816623,-0.517538165,-0.173762299,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.112451161,-0.362605359,-0.212917947,-0.180354986,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.118063103,-0.26504538,0.409244765,-0.185680496,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.123640999,-0.196987876,0.782067768,-0.189481871,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.129183242,-0.218080817,0.567874037,-0.192854709,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.134688233,-0.305929734,-0.031351042,-0.197238548,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.140154384,-0.376687951,-0.459665564,-0.203092053,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.145580119,-0.362145724,-0.318302974,-0.209470028,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.150963874,-0.272442872,0.267702364,-0.214891144,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.156304096,-0.186747207,0.764469764,-0.218698604,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.161599245,-0.180468965,0.720118249,-0.22166275,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.166847794,-0.255929959,0.180222437,-0.225271582,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.17204823,-0.340229905,-0.354089932,-0.230361485,-0.326773037,-0.135552893,-0.030114372,-0.294075639,23234
0.177199053,-0.352271629,-0.386873903,-0.236347061,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.182298778,-0.277322464,0.116661839,-0.241758159,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.187345934,-0.180560458,0.698166648,-0.245590365,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.192339066,-0.147151048,0.827552065,-0.24822731,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.197276733,-0.203947448,0.390351392,-0.251086833,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.202157513,-0.29480304,-0.207041451,-0.25531632,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.206979997,-0.33219345,-0.411009897,-0.260736713,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.211742795,-0.277687205,-0.029708516,-0.266006066,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.216444533,-0.177280618,0.59055394,-0.269852274,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.221083856,-0.119110183,0.883707975,-0.272241608,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.225659426,-0.152421488,0.584363826,-0.274408718,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.230169924,-0.242294272,-0.028191608,-0.277720512,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.234614048,-0.301749192,-0.386771024,-0.282418456,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.238990517,-0.27171748,-0.157757265,-0.287395625,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.243298069,-0.175349771,0.452169474,-0.291213479,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.247535463,-0.0967328,0.88605134,-0.293423545,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.251701475,-0.103581747,0.748716211,-0.294978857,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.255794906,-0.18498453,0.170096043,-0.297356881,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.259814573,-0.261435653,-0.314233028,-0.301200302,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.263759319,-0.257934538,-0.255457953,-0.305725326,-0.339522333,-0.261213398,-0.133230716,-0.400140962,23234
0.267628005,-0.172942069,0.295833568,-0.309441502,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.271419517,-0.079797019,0.836162187,-0.311521268,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.27513276,-0.059290108,0.872052528,-0.312560061,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.278766664,-0.125386782,0.373731219,-0.314028151,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.282320181,-0.212388859,-0.197500538,-0.316918181,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.285792287,-0.235338553,-0.313386071,-0.320831863,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.289181979,-0.168129707,0.13560913,-0.32434551,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.292488281,-0.067511113,0.739591026,-0.326318337,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.29571024,-0.020913392,0.946090878,-0.326940696,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.298846925,-0.066067146,0.568001645,-0.327558485,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.301897433,-0.156315092,-0.04439746,-0.329435185,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.304860884,-0.203510034,-0.325486832,-0.332589693,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.307736424,-0.159058484,-0.014335274,-0.335778443,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.310523222,-0.058598786,0.605400343,-0.33763826,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.313220476,0.0107631,0.966267202,-0.337939203,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.315827408,-0.009463096,0.738729373,-0.337795545,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.318343266,-0.095377796,0.134140977,-0.338640915,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.320767324,-0.16266626,-0.289572435,-0.340909849,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.323098883,-0.144118711,-0.140868662,-0.343637934,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.325337272,-0.051424231,0.445428484,-0.345348157,-0.256232201,0.017310085,-0.221336109,-0.427881987,23234
0.327481845,0.035574581,0.932085021,-0.345408569,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.329531982,0.04228697,0.873386726,-0.344613026,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.331487094,-0.03204913,0.324926235,-0.344451072,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.333346616,-0.113668017,-0.207509033,-0.345738246,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.335110012,-0.122097633,-0.232955942,-0.347866083,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.336776773,-0.044146766,0.273334701,-0.34936137,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.338346419,0.05396544,0.847143463,-0.349240471,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.339818498,0.087489487,0.962083127,-0.347913565,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.341192584,0.031062254,0.513556333,-0.346807444,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.342468282,-0.057975848,-0.085078401,-0.347053665,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.343645223,-0.092300955,-0.282546878,-0.348448172,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.344723069,-0.034892485,0.103501564,-0.349638894,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.345701508,0.066928733,0.718841468,-0.349368856,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
0.346580259,0.12500544,0.998344302,-0.347631882,-0.11032881,0.474697553,-0.283372339,-0.37364363,23234
